Linux 4.18.0-553.144.1.el8_10.x86_64 (ac062) 	08/06/26 	_x86_64_	(96 CPU)

13:07:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:09:19      67   58.20    0.00   41.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      68   59.00    0.00   40.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      69   59.00    0.00   40.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      70   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:19      71   99.00    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.20
13:09:19      72   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      73   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      74   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:19      76   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      77   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      78   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      79   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      80   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      81   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      82   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      83   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      84   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      85   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      86   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      87   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      88   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      89   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      90   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      91   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      92   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      93   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      94   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:19      95   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00

13:09:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:09:24     all   62.76    0.00    3.70    0.00    0.24    0.01    0.00    0.00    0.00   33.29
13:09:24       0   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24       1   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24       2   99.60    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24       3   99.60    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24       4   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24       5   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24       6   99.00    0.00    0.40    0.00    0.40    0.20    0.00    0.00    0.00    0.00
13:09:24       7   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24       8   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24       9   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      10   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      11   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      12   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      13   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      14   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      15   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      22    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:09:24      23   99.60    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      24   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      25   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      26   99.60    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      27   99.60    0.00    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      28   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      33   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      41    0.00    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00   99.80
13:09:24      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:24      48   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      49   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      50   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      51   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      52   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      53   59.80    0.00   39.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      54   58.80    0.00   40.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      55   58.88    0.00   40.72    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      56   58.60    0.00   41.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      57   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      58   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      59   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      60    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:09:24      61   58.80    0.00   40.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      62    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:09:24      63    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:09:24      64    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:09:24      65    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:09:24      66    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   99.20
13:09:24      67   59.20    0.00   40.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      68   59.40    0.00   40.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      69   57.60    0.00   42.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      70   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      71   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      72   95.82    0.00    2.39    0.20    0.40    0.00    0.00    0.00    0.00    1.20
13:09:24      73   97.20    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    1.80
13:09:24      74   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      75    0.00    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00   99.00
13:09:24      76   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      77   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      78   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      79   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      80   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      81   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      82   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      83   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      84   99.20    0.00    0.40    0.00    0.20    0.20    0.00    0.00    0.00    0.00
13:09:24      85   99.00    0.00    0.40    0.00    0.40    0.20    0.00    0.00    0.00    0.00
13:09:24      86   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      87   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      88   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      89   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      90   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:24      91   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      92   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      93   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      94   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:24      95   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00

13:09:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:09:29     all   62.65    0.00    3.79    0.00    0.24    0.01    0.00    0.00    0.00   33.32
13:09:29       0   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29       1   99.00    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29       2   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29       3   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29       4   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29       5   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29       6   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29       7   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29       8   99.00    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29       9   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      10   99.00    0.00    0.60    0.00    0.20    0.20    0.00    0.00    0.00    0.00
13:09:29      11   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      12   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      13   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      14   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      15   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      16    0.00    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00   99.80
13:09:29      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      21    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   99.80
13:09:29      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      23   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      24   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      25   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      26   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      27   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      28   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      33   99.80    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      48   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      49   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      50   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      51   98.20    0.00    1.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      52   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      53   59.12    0.00   40.48    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      54   59.00    0.00   40.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      55   58.12    0.00   41.48    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      56   59.08    0.00   40.32    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:09:29      57   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      58   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      59   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      61   58.80    0.00   40.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      67   59.60    0.00   40.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      68   58.76    0.00   40.64    0.00    0.40    0.20    0.00    0.00    0.00    0.00
13:09:29      69   60.00    0.00   39.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      70   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      71   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      72   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      73   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      74   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:29      76   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      77   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      78   98.80    0.00    1.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      79   98.20    0.00    1.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      80   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      81   99.00    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      82   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      83   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      84   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      85   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      86   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      87   98.00    0.00    1.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      88   99.00    0.00    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:29      89   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      90   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      91   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      92   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      93   98.40    0.00    1.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      94   98.80    0.00    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:29      95   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00

13:09:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:09:34     all   62.70    0.00    3.73    0.00    0.26    0.01    0.00    0.00    0.00   33.31
13:09:34       0   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34       1   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34       2   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34       3   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:34       4   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34       5   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:34       6   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34       7   99.20    0.00    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:34       8   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34       9   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      10   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      11   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      12   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      13   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:34      14   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      15   99.40    0.00    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00
13:09:34      16    0.00    0.00    2.40    0.00    0.00    0.20    0.00    0.00    0.00   97.39
13:09:34      17    0.00    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   99.60
13:09:34      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      23   99.40    0.00    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      24   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      25   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      26   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      27   99.20    0.00    0.40    0.00    0.20    0.20    0.00    0.00    0.00    0.00
13:09:34      28   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      33   99.60    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:09:34      48   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      49   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      50   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      51   98.60    0.00    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      52   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      53   59.60    0.00   40.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      54   59.48    0.00   39.92    0.00    0.60    0.00    0.00    0.00    0.00    0.00
13:09:34      55   59.00    0.00   40.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      56   58.80    0.00   40.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      57   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      58   99.20    0.00    0.40    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      59   99.00    0.00    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00
13:09:34      60    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:09:34      61   58.60    0.00   41.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00
